game_id,position,home_team,home_team_pim,away_team,away_team_pim,outcome,avg_pim_by_position/game
2017020701,C,Tampa Bay Lightning,4,Vegas Golden Knights,6,away win REG,4.479150275373722
2017020701,D,Tampa Bay Lightning,4,Vegas Golden Knights,0,away win REG,6.016522423288749
2017020701,W,Tampa Bay Lightning,0,Vegas Golden Knights,4,away win REG,6.182533438237608
2017020201,C,Boston Bruins,2,Washington Capitals,0,away win REG,4.479150275373722
2017020201,D,Boston Bruins,0,Washington Capitals,6,away win REG,6.016522423288749
2017020201,W,Boston Bruins,0,Washington Capitals,2,away win REG,6.182533438237608
2017021111,C,New York Islanders,6,Carolina Hurricanes,2,away win REG,4.479150275373722
2017021111,D,New York Islanders,2,Carolina Hurricanes,2,away win REG,6.016522423288749
2017021111,W,New York Islanders,0,Carolina Hurricanes,4,away win REG,6.182533438237608
2017020535,C,Dallas Stars,2,Chicago Blackhawks,2,home win REG,4.479150275373722
2017020535,D,Dallas Stars,2,Chicago Blackhawks,0,home win REG,6.016522423288749
2017020535,W,Dallas Stars,0,Chicago Blackhawks,6,home win REG,6.182533438237608
2017021161,C,Minnesota Wild,2,Nashville Predators,2,home win REG,4.479150275373722
2017021161,D,Minnesota Wild,2,Nashville Predators,2,home win REG,6.016522423288749
2017021161,W,Minnesota Wild,0,Nashville Predators,4,home win REG,6.182533438237608
2017021186,C,Toronto Maple Leafs,2,Florida Panthers,2,home win REG,4.479150275373722
2017021186,D,Toronto Maple Leafs,2,Florida Panthers,0,home win REG,6.016522423288749
2017021186,W,Toronto Maple Leafs,2,Florida Panthers,0,home win REG,6.182533438237608
2017020687,C,Toronto Maple Leafs,2,St Louis Blues,2,away win OT,4.479150275373722
2017020687,D,Toronto Maple Leafs,2,St Louis Blues,0,away win OT,6.016522423288749
2017020687,W,Toronto Maple Leafs,5,St Louis Blues,5,away win OT,6.182533438237608
2017020786,C,Arizona Coyotes,4,Dallas Stars,6,away win REG,4.479150275373722
2017020786,D,Arizona Coyotes,8,Dallas Stars,6,away win REG,6.016522423288749
2017020786,W,Arizona Coyotes,2,Dallas Stars,2,away win REG,6.182533438237608
2017021127,C,Tampa Bay Lightning,4,Toronto Maple Leafs,0,home win REG,4.479150275373722
2017021127,D,Tampa Bay Lightning,0,Toronto Maple Leafs,0,home win REG,6.016522423288749
2017021127,W,Tampa Bay Lightning,4,Toronto Maple Leafs,4,home win REG,6.182533438237608
2017020832,C,Minnesota Wild,2,Arizona Coyotes,0,away win OT,4.479150275373722
2017020832,D,Minnesota Wild,0,Arizona Coyotes,0,away win OT,6.016522423288749
2017020832,W,Minnesota Wild,0,Arizona Coyotes,2,away win OT,6.182533438237608
2017021191,C,Buffalo Sabres,2,Detroit Red Wings,0,away win REG,4.479150275373722
2017021191,D,Buffalo Sabres,4,Detroit Red Wings,4,away win REG,6.016522423288749
2017021191,W,Buffalo Sabres,2,Detroit Red Wings,4,away win REG,6.182533438237608
2017021237,C,San Jose Sharks,0,Dallas Stars,0,away win REG,4.479150275373722
2017021237,D,San Jose Sharks,0,Dallas Stars,2,away win REG,6.016522423288749
2017021237,W,San Jose Sharks,2,Dallas Stars,0,away win REG,6.182533438237608
2017020777,C,Buffalo Sabres,17,Florida Panthers,18,away win REG,4.479150275373722
2017020777,D,Buffalo Sabres,9,Florida Panthers,17,away win REG,6.016522423288749
2017020777,W,Buffalo Sabres,19,Florida Panthers,0,away win REG,6.182533438237608
2017021232,C,Montreal Canadiens,0,Winnipeg Jets,2,away win OT,4.479150275373722
2017021232,D,Montreal Canadiens,2,Winnipeg Jets,18,away win OT,6.016522423288749
2017021232,W,Montreal Canadiens,6,Winnipeg Jets,4,away win OT,6.182533438237608
2017020742,C,Anaheim Ducks,0,New York Rangers,0,home win REG,4.479150275373722
2017020742,D,Anaheim Ducks,2,New York Rangers,2,home win REG,6.016522423288749
2017020742,W,Anaheim Ducks,4,New York Rangers,8,home win REG,6.182533438237608
2017021183,C,Dallas Stars,2,Philadelphia Flyers,0,home win OT,4.479150275373722
2017021183,D,Dallas Stars,2,Philadelphia Flyers,4,home win OT,6.016522423288749
2017021183,W,Dallas Stars,0,Philadelphia Flyers,2,home win OT,6.182533438237608
2017020057,C,San Jose Sharks,0,Buffalo Sabres,0,home win REG,4.479150275373722
2017020057,D,San Jose Sharks,6,Buffalo Sabres,4,home win REG,6.016522423288749
2017020057,W,San Jose Sharks,0,Buffalo Sabres,2,home win REG,6.182533438237608
2017021187,C,Washington Capitals,4,New York Rangers,2,home win OT,4.479150275373722
2017021187,D,Washington Capitals,6,New York Rangers,4,home win OT,6.016522423288749
2017021187,W,Washington Capitals,2,New York Rangers,2,home win OT,6.182533438237608
2017020218,C,Toronto Maple Leafs,4,Vegas Golden Knights,0,home win SO,4.479150275373722
2017020218,D,Toronto Maple Leafs,0,Vegas Golden Knights,4,home win SO,6.016522423288749
2017020218,W,Toronto Maple Leafs,0,Vegas Golden Knights,4,home win SO,6.182533438237608
2017020536,C,Edmonton Oilers,0,St Louis Blues,0,home win REG,4.479150275373722
2017020536,D,Edmonton Oilers,2,St Louis Blues,2,home win REG,6.016522423288749
2017020536,W,Edmonton Oilers,2,St Louis Blues,6,home win REG,6.182533438237608
2017020865,C,Buffalo Sabres,8,Tampa Bay Lightning,0,home win REG,4.479150275373722
2017020865,D,Buffalo Sabres,0,Tampa Bay Lightning,4,home win REG,6.016522423288749
2017020865,W,Buffalo Sabres,2,Tampa Bay Lightning,0,home win REG,6.182533438237608
2017020316,C,Philadelphia Flyers,0,Vancouver Canucks,2,away win REG,4.479150275373722
2017020316,D,Philadelphia Flyers,4,Vancouver Canucks,0,away win REG,6.016522423288749
2017020316,W,Philadelphia Flyers,2,Vancouver Canucks,2,away win REG,6.182533438237608
2017021264,C,Winnipeg Jets,0,Chicago Blackhawks,2,home win REG,4.479150275373722
2017021264,D,Winnipeg Jets,2,Chicago Blackhawks,4,home win REG,6.016522423288749
2017021264,W,Winnipeg Jets,0,Chicago Blackhawks,2,home win REG,6.182533438237608
2017021208,C,Vancouver Canucks,0,Columbus Blue Jackets,0,home win OT,4.479150275373722
2017021208,D,Vancouver Canucks,4,Columbus Blue Jackets,2,home win OT,6.016522423288749
2017021208,W,Vancouver Canucks,2,Columbus Blue Jackets,0,home win OT,6.182533438237608
2017020827,C,New Jersey Devils,0,Calgary Flames,0,away win REG,4.479150275373722
2017020827,D,New Jersey Devils,0,Calgary Flames,4,away win REG,6.016522423288749
2017020827,W,New Jersey Devils,0,Calgary Flames,0,away win REG,6.182533438237608
2017020248,C,Vegas Golden Knights,4,Winnipeg Jets,2,home win REG,4.479150275373722
2017020248,D,Vegas Golden Knights,6,Winnipeg Jets,4,home win REG,6.016522423288749
2017020248,W,Vegas Golden Knights,2,Winnipeg Jets,2,home win REG,6.182533438237608
2017020876,C,Toronto Maple Leafs,2,Columbus Blue Jackets,0,home win REG,4.479150275373722
2017020876,D,Toronto Maple Leafs,0,Columbus Blue Jackets,0,home win REG,6.016522423288749
2017020876,W,Toronto Maple Leafs,2,Columbus Blue Jackets,6,home win REG,6.182533438237608
2017020838,C,Florida Panthers,5,Los Angeles Kings,5,away win REG,4.479150275373722
2017020838,D,Florida Panthers,7,Los Angeles Kings,0,away win REG,6.016522423288749
2017020838,W,Florida Panthers,0,Los Angeles Kings,9,away win REG,6.182533438237608
2017021238,C,Buffalo Sabres,0,Ottawa Senators,2,away win REG,4.479150275373722
2017021238,D,Buffalo Sabres,2,Ottawa Senators,4,away win REG,6.016522423288749
2017021238,W,Buffalo Sabres,0,Ottawa Senators,0,away win REG,6.182533438237608
2017021164,C,Dallas Stars,4,Vancouver Canucks,2,away win REG,4.479150275373722
2017021164,D,Dallas Stars,6,Vancouver Canucks,2,away win REG,6.016522423288749
2017021164,W,Dallas Stars,2,Vancouver Canucks,0,away win REG,6.182533438237608
2017020613,C,Vegas Golden Knights,2,Nashville Predators,0,home win REG,4.479150275373722
2017020613,D,Vegas Golden Knights,0,Nashville Predators,0,home win REG,6.016522423288749
2017020613,W,Vegas Golden Knights,2,Nashville Predators,0,home win REG,6.182533438237608
2017020079,C,Los Angeles Kings,2,New York Islanders,0,home win REG,4.479150275373722
2017020079,D,Los Angeles Kings,0,New York Islanders,4,home win REG,6.016522423288749
2017020079,W,Los Angeles Kings,2,New York Islanders,0,home win REG,6.182533438237608
2017021135,C,Calgary Flames,2,Anaheim Ducks,0,away win REG,4.479150275373722
2017021135,D,Calgary Flames,2,Anaheim Ducks,4,away win REG,6.016522423288749
2017021135,W,Calgary Flames,2,Anaheim Ducks,4,away win REG,6.182533438237608
2017021016,C,Pittsburgh Penguins,4,Calgary Flames,6,home win OT,4.479150275373722
2017021016,D,Pittsburgh Penguins,2,Calgary Flames,0,home win OT,6.016522423288749
2017021016,W,Pittsburgh Penguins,0,Calgary Flames,0,home win OT,6.182533438237608
2017021037,C,Tampa Bay Lightning,2,New York Rangers,2,home win REG,4.479150275373722
2017021037,D,Tampa Bay Lightning,2,New York Rangers,2,home win REG,6.016522423288749
2017021037,W,Tampa Bay Lightning,2,New York Rangers,4,home win REG,6.182533438237608
2017020361,C,Boston Bruins,2,Edmonton Oilers,4,away win REG,4.479150275373722
2017020361,D,Boston Bruins,2,Edmonton Oilers,0,away win REG,6.016522423288749
2017020361,W,Boston Bruins,0,Edmonton Oilers,0,away win REG,6.182533438237608
2017020291,C,Detroit Red Wings,2,Buffalo Sabres,6,home win REG,4.479150275373722
2017020291,D,Detroit Red Wings,2,Buffalo Sabres,2,home win REG,6.016522423288749
2017020291,W,Detroit Red Wings,0,Buffalo Sabres,2,home win REG,6.182533438237608
2017021050,C,Tampa Bay Lightning,7,Montreal Canadiens,0,home win SO,4.479150275373722
2017021050,D,Tampa Bay Lightning,0,Montreal Canadiens,7,home win SO,6.016522423288749
2017021050,W,Tampa Bay Lightning,6,Montreal Canadiens,8,home win SO,6.182533438237608
2017020841,C,Dallas Stars,0,Pittsburgh Penguins,4,home win SO,4.479150275373722
2017020841,D,Dallas Stars,2,Pittsburgh Penguins,4,home win SO,6.016522423288749
2017020841,W,Dallas Stars,4,Pittsburgh Penguins,0,home win SO,6.182533438237608
2017020846,C,Tampa Bay Lightning,4,Los Angeles Kings,0,home win REG,4.479150275373722
2017020846,D,Tampa Bay Lightning,2,Los Angeles Kings,0,home win REG,6.016522423288749
2017020846,W,Tampa Bay Lightning,2,Los Angeles Kings,19,home win REG,6.182533438237608
2017020833,C,Chicago Blackhawks,2,Dallas Stars,0,away win REG,4.479150275373722
2017020833,D,Chicago Blackhawks,0,Dallas Stars,2,away win REG,6.016522423288749
2017020833,W,Chicago Blackhawks,0,Dallas Stars,6,away win REG,6.182533438237608
2017020903,C,Calgary Flames,2,Florida Panthers,21,away win REG,4.479150275373722
2017020903,D,Calgary Flames,9,Florida Panthers,8,away win REG,6.016522423288749
2017020903,W,Calgary Flames,12,Florida Panthers,0,away win REG,6.182533438237608
2017020416,C,Pittsburgh Penguins,0,New York Rangers,2,away win REG,4.479150275373722
2017020416,D,Pittsburgh Penguins,4,New York Rangers,4,away win REG,6.016522423288749
2017020416,W,Pittsburgh Penguins,0,New York Rangers,0,away win REG,6.182533438237608
2017020688,C,New York Islanders,9,New Jersey Devils,0,away win REG,4.479150275373722
2017020688,D,New York Islanders,0,New Jersey Devils,7,away win REG,6.016522423288749
2017020688,W,New York Islanders,0,New Jersey Devils,2,away win REG,6.182533438237608
2017020721,C,Washington Capitals,4,Philadelphia Flyers,2,away win OT,4.479150275373722
2017020721,D,Washington Capitals,0,Philadelphia Flyers,0,away win OT,6.016522423288749
2017020721,W,Washington Capitals,4,Philadelphia Flyers,6,away win OT,6.182533438237608
2017020520,C,Ottawa Senators,2,Minnesota Wild,0,away win REG,4.479150275373722
2017020520,D,Ottawa Senators,4,Minnesota Wild,4,away win REG,6.016522423288749
2017020520,W,Ottawa Senators,0,Minnesota Wild,4,away win REG,6.182533438237608
2017021259,C,Toronto Maple Leafs,8,Montreal Canadiens,2,home win REG,4.479150275373722
2017021259,D,Toronto Maple Leafs,0,Montreal Canadiens,0,home win REG,6.016522423288749
2017021259,W,Toronto Maple Leafs,0,Montreal Canadiens,8,home win REG,6.182533438237608
2017020163,C,Nashville Predators,2,New York Islanders,4,away win REG,4.479150275373722
2017020163,D,Nashville Predators,4,New York Islanders,4,away win REG,6.016522423288749
2017020163,W,Nashville Predators,6,New York Islanders,6,away win REG,6.182533438237608
2017020997,C,Vancouver Canucks,2,Nashville Predators,15,away win OT,4.479150275373722
2017020997,D,Vancouver Canucks,4,Nashville Predators,2,away win OT,6.016522423288749
2017020997,W,Vancouver Canucks,0,Nashville Predators,4,away win OT,6.182533438237608
2017020399,C,Tampa Bay Lightning,0,San Jose Sharks,2,home win REG,4.479150275373722
2017020399,D,Tampa Bay Lightning,0,San Jose Sharks,2,home win REG,6.016522423288749
2017020399,W,Tampa Bay Lightning,2,San Jose Sharks,0,home win REG,6.182533438237608
2017020992,C,Florida Panthers,24,Buffalo Sabres,9,home win REG,4.479150275373722
2017020992,D,Florida Panthers,16,Buffalo Sabres,19,home win REG,6.016522423288749
2017020992,W,Florida Panthers,0,Buffalo Sabres,2,home win REG,6.182533438237608
2017021054,C,San Jose Sharks,0,Washington Capitals,0,away win REG,4.479150275373722
2017021054,D,San Jose Sharks,0,Washington Capitals,0,away win REG,6.016522423288749
2017021054,W,San Jose Sharks,0,Washington Capitals,4,away win REG,6.182533438237608
2017021248,C,Winnipeg Jets,2,Calgary Flames,4,home win REG,4.479150275373722
2017021248,D,Winnipeg Jets,2,Calgary Flames,4,home win REG,6.016522423288749
2017021248,W,Winnipeg Jets,2,Calgary Flames,2,home win REG,6.182533438237608
2017021047,C,Vancouver Canucks,4,Minnesota Wild,2,away win REG,4.479150275373722
2017021047,D,Vancouver Canucks,0,Minnesota Wild,0,away win REG,6.016522423288749
2017021047,W,Vancouver Canucks,0,Minnesota Wild,0,away win REG,6.182533438237608
2017020413,C,Florida Panthers,0,New York Islanders,2,away win SO,4.479150275373722
2017020413,D,Florida Panthers,2,New York Islanders,0,away win SO,6.016522423288749
2017020413,W,Florida Panthers,2,New York Islanders,14,away win SO,6.182533438237608
2017020560,C,New York Islanders,2,Buffalo Sabres,0,home win OT,4.479150275373722
2017020560,D,New York Islanders,2,Buffalo Sabres,4,home win OT,6.016522423288749
2017020560,W,New York Islanders,4,Buffalo Sabres,0,home win OT,6.182533438237608
2017021241,C,New Jersey Devils,2,Toronto Maple Leafs,4,home win REG,4.479150275373722
2017021241,D,New Jersey Devils,0,Toronto Maple Leafs,0,home win REG,6.016522423288749
2017021241,W,New Jersey Devils,2,Toronto Maple Leafs,0,home win REG,6.182533438237608
2017020609,C,Dallas Stars,0,Columbus Blue Jackets,0,away win REG,4.479150275373722
2017020609,D,Dallas Stars,0,Columbus Blue Jackets,0,away win REG,6.016522423288749
2017020609,W,Dallas Stars,2,Columbus Blue Jackets,0,away win REG,6.182533438237608
2017021212,C,Carolina Hurricanes,0,New York Rangers,4,away win REG,4.479150275373722
2017021212,D,Carolina Hurricanes,0,New York Rangers,2,away win REG,6.016522423288749
2017021212,W,Carolina Hurricanes,2,New York Rangers,0,away win REG,6.182533438237608
2017020637,C,Toronto Maple Leafs,0,Vancouver Canucks,2,home win SO,4.479150275373722
2017020637,D,Toronto Maple Leafs,2,Vancouver Canucks,4,home win SO,6.016522423288749
2017020637,W,Toronto Maple Leafs,2,Vancouver Canucks,2,home win SO,6.182533438237608
2017020644,C,Washington Capitals,2,St Louis Blues,4,home win OT,4.479150275373722
2017020644,D,Washington Capitals,2,St Louis Blues,4,home win OT,6.016522423288749
2017020644,W,Washington Capitals,0,St Louis Blues,0,home win OT,6.182533438237608
2017020605,C,Carolina Hurricanes,0,Washington Capitals,4,away win OT,4.479150275373722
2017020605,D,Carolina Hurricanes,4,Washington Capitals,2,away win OT,6.016522423288749
2017020605,W,Carolina Hurricanes,0,Washington Capitals,2,away win OT,6.182533438237608
2017020577,C,Ottawa Senators,0,Columbus Blue Jackets,0,home win REG,4.479150275373722
2017020577,D,Ottawa Senators,8,Columbus Blue Jackets,0,home win REG,6.016522423288749
2017020577,W,Ottawa Senators,2,Columbus Blue Jackets,2,home win REG,6.182533438237608
2017020278,C,Toronto Maple Leafs,0,New Jersey Devils,4,home win OT,4.479150275373722
2017020278,D,Toronto Maple Leafs,2,New Jersey Devils,0,home win OT,6.016522423288749
2017020278,W,Toronto Maple Leafs,4,New Jersey Devils,0,home win OT,6.182533438237608
2017020289,C,San Jose Sharks,2,Florida Panthers,0,away win REG,4.479150275373722
2017020289,D,San Jose Sharks,0,Florida Panthers,4,away win REG,6.016522423288749
2017020289,W,San Jose Sharks,0,Florida Panthers,0,away win REG,6.182533438237608
2017021158,C,New York Islanders,0,Chicago Blackhawks,4,away win REG,4.479150275373722
2017021158,D,New York Islanders,2,Chicago Blackhawks,0,away win REG,6.016522423288749
2017021158,W,New York Islanders,2,Chicago Blackhawks,0,away win REG,6.182533438237608
2017020961,C,Minnesota Wild,0,San Jose Sharks,4,home win OT,4.479150275373722
2017020961,D,Minnesota Wild,0,San Jose Sharks,2,home win OT,6.016522423288749
2017020961,W,Minnesota Wild,2,San Jose Sharks,0,home win OT,6.182533438237608
2017020081,C,New Jersey Devils,6,Tampa Bay Lightning,0,home win SO,4.479150275373722
2017020081,D,New Jersey Devils,0,Tampa Bay Lightning,2,home win SO,6.016522423288749
2017020081,W,New Jersey Devils,4,Tampa Bay Lightning,6,home win SO,6.182533438237608
2017021147,C,Pittsburgh Penguins,0,New Jersey Devils,2,away win OT,4.479150275373722
2017021147,D,Pittsburgh Penguins,2,New Jersey Devils,2,away win OT,6.016522423288749
2017021147,W,Pittsburgh Penguins,4,New Jersey Devils,2,away win OT,6.182533438237608
2017020792,C,Montreal Canadiens,2,Anaheim Ducks,6,home win REG,4.479150275373722
2017020792,D,Montreal Canadiens,2,Anaheim Ducks,4,home win REG,6.016522423288749
2017020792,W,Montreal Canadiens,2,Anaheim Ducks,12,home win REG,6.182533438237608
2017020433,C,Tampa Bay Lightning,0,Colorado Avalanche,2,home win REG,4.479150275373722
2017020433,D,Tampa Bay Lightning,6,Colorado Avalanche,0,home win REG,6.016522423288749
2017020433,W,Tampa Bay Lightning,0,Colorado Avalanche,6,home win REG,6.182533438237608
2017020360,C,New York Rangers,0,Vancouver Canucks,0,home win SO,4.479150275373722
2017020360,D,New York Rangers,0,Vancouver Canucks,4,home win SO,6.016522423288749
2017020360,W,New York Rangers,2,Vancouver Canucks,0,home win SO,6.182533438237608
2017020222,C,Vancouver Canucks,2,Detroit Red Wings,2,away win REG,4.479150275373722
2017020222,D,Vancouver Canucks,0,Detroit Red Wings,2,away win REG,6.016522423288749
2017020222,W,Vancouver Canucks,4,Detroit Red Wings,2,away win REG,6.182533438237608
2017020548,C,New York Rangers,2,Toronto Maple Leafs,2,away win REG,4.479150275373722
2017020548,D,New York Rangers,8,Toronto Maple Leafs,8,away win REG,6.016522423288749
2017020548,W,New York Rangers,4,Toronto Maple Leafs,0,away win REG,6.182533438237608
2017020622,C,Minnesota Wild,0,Buffalo Sabres,12,home win REG,4.479150275373722
2017020622,D,Minnesota Wild,2,Buffalo Sabres,15,home win REG,6.016522423288749
2017020622,W,Minnesota Wild,14,Buffalo Sabres,0,home win REG,6.182533438237608
2017020491,C,Buffalo Sabres,2,Carolina Hurricanes,0,away win OT,4.479150275373722
2017020491,D,Buffalo Sabres,2,Carolina Hurricanes,2,away win OT,6.016522423288749
2017020491,W,Buffalo Sabres,2,Carolina Hurricanes,4,away win OT,6.182533438237608
2017020984,C,Philadelphia Flyers,2,Carolina Hurricanes,2,away win REG,4.479150275373722
2017020984,D,Philadelphia Flyers,0,Carolina Hurricanes,2,away win REG,6.016522423288749
2017020984,W,Philadelphia Flyers,2,Carolina Hurricanes,2,away win REG,6.182533438237608
2017020538,C,San Jose Sharks,2,Vancouver Canucks,9,home win OT,4.479150275373722
2017020538,D,San Jose Sharks,4,Vancouver Canucks,4,home win OT,6.016522423288749
2017020538,W,San Jose Sharks,7,Vancouver Canucks,2,home win OT,6.182533438237608
2017020771,C,Calgary Flames,2,Vegas Golden Knights,0,away win REG,4.479150275373722
2017020771,D,Calgary Flames,2,Vegas Golden Knights,4,away win REG,6.016522423288749
2017020771,W,Calgary Flames,0,Vegas Golden Knights,2,away win REG,6.182533438237608
2017020977,C,San Jose Sharks,2,Edmonton Oilers,4,home win REG,4.479150275373722
2017020977,D,San Jose Sharks,2,Edmonton Oilers,2,home win REG,6.016522423288749
2017020977,W,San Jose Sharks,2,Edmonton Oilers,2,home win REG,6.182533438237608
2017020599,C,Calgary Flames,0,Chicago Blackhawks,2,home win OT,4.479150275373722
2017020599,D,Calgary Flames,0,Chicago Blackhawks,2,home win OT,6.016522423288749
2017020599,W,Calgary Flames,4,Chicago Blackhawks,0,home win OT,6.182533438237608
2017020274,C,Los Angeles Kings,9,Vancouver Canucks,2,away win REG,4.479150275373722
2017020274,D,Los Angeles Kings,2,Vancouver Canucks,2,away win REG,6.016522423288749
2017020274,W,Los Angeles Kings,0,Vancouver Canucks,9,away win REG,6.182533438237608
2017020668,C,Chicago Blackhawks,2,Winnipeg Jets,2,home win REG,4.479150275373722
2017020668,D,Chicago Blackhawks,0,Winnipeg Jets,4,home win REG,6.016522423288749
2017020668,W,Chicago Blackhawks,2,Winnipeg Jets,0,home win REG,6.182533438237608
2017021229,C,New Jersey Devils,4,New York Rangers,2,home win REG,4.479150275373722
2017021229,D,New Jersey Devils,2,New York Rangers,4,home win REG,6.016522423288749
2017021229,W,New Jersey Devils,0,New York Rangers,2,home win REG,6.182533438237608
2017020076,C,San Jose Sharks,2,New York Islanders,0,away win REG,4.479150275373722
2017020076,D,San Jose Sharks,4,New York Islanders,4,away win REG,6.016522423288749
2017020076,W,San Jose Sharks,2,New York Islanders,0,away win REG,6.182533438237608
2017020527,C,Philadelphia Flyers,6,Detroit Red Wings,0,home win REG,4.479150275373722
2017020527,D,Philadelphia Flyers,0,Detroit Red Wings,2,home win REG,6.016522423288749
2017020527,W,Philadelphia Flyers,2,Detroit Red Wings,2,home win REG,6.182533438237608
2017021090,C,Arizona Coyotes,6,Nashville Predators,4,away win REG,4.479150275373722
2017021090,D,Arizona Coyotes,2,Nashville Predators,2,away win REG,6.016522423288749
2017021090,W,Arizona Coyotes,0,Nashville Predators,4,away win REG,6.182533438237608
2017020090,C,Vegas Golden Knights,2,Buffalo Sabres,2,home win OT,4.479150275373722
2017020090,D,Vegas Golden Knights,2,Buffalo Sabres,4,home win OT,6.016522423288749
2017020090,W,Vegas Golden Knights,6,Buffalo Sabres,2,home win OT,6.182533438237608
2017020477,C,Detroit Red Wings,2,Boston Bruins,2,away win OT,4.479150275373722
2017020477,D,Detroit Red Wings,2,Boston Bruins,4,away win OT,6.016522423288749
2017020477,W,Detroit Red Wings,0,Boston Bruins,0,away win OT,6.182533438237608
2017021148,C,St Louis Blues,4,Vancouver Canucks,2,home win REG,4.479150275373722
2017021148,D,St Louis Blues,2,Vancouver Canucks,2,home win REG,6.016522423288749
2017021148,W,St Louis Blues,0,Vancouver Canucks,2,home win REG,6.182533438237608
2017020358,C,Los Angeles Kings,5,Anaheim Ducks,0,home win SO,4.479150275373722
2017020358,D,Los Angeles Kings,12,Anaheim Ducks,11,home win SO,6.016522423288749
2017020358,W,Los Angeles Kings,0,Anaheim Ducks,12,home win SO,6.182533438237608
2017020101,C,Colorado Avalanche,0,St Louis Blues,0,away win REG,4.479150275373722
2017020101,D,Colorado Avalanche,4,St Louis Blues,2,away win REG,6.016522423288749
2017020101,W,Colorado Avalanche,0,St Louis Blues,2,away win REG,6.182533438237608
2017021051,C,Philadelphia Flyers,6,Winnipeg Jets,0,home win REG,4.479150275373722
2017021051,D,Philadelphia Flyers,2,Winnipeg Jets,2,home win REG,6.016522423288749
2017021051,W,Philadelphia Flyers,0,Winnipeg Jets,2,home win REG,6.182533438237608
2017021108,C,Colorado Avalanche,0,Detroit Red Wings,2,home win REG,4.479150275373722
2017021108,D,Colorado Avalanche,4,Detroit Red Wings,2,home win REG,6.016522423288749
2017021108,W,Colorado Avalanche,2,Detroit Red Wings,14,home win REG,6.182533438237608
2017020748,C,Pittsburgh Penguins,4,Minnesota Wild,0,home win REG,4.479150275373722
2017020748,D,Pittsburgh Penguins,2,Minnesota Wild,2,home win REG,6.016522423288749
2017020748,W,Pittsburgh Penguins,4,Minnesota Wild,2,home win REG,6.182533438237608
2017020589,C,Washington Capitals,0,New Jersey Devils,2,home win REG,4.479150275373722
2017020589,D,Washington Capitals,2,New Jersey Devils,2,home win REG,6.016522423288749
2017020589,W,Washington Capitals,2,New Jersey Devils,0,home win REG,6.182533438237608
2017020511,C,Boston Bruins,4,Columbus Blue Jackets,9,home win REG,4.479150275373722
2017020511,D,Boston Bruins,13,Columbus Blue Jackets,4,home win REG,6.016522423288749
2017020511,W,Boston Bruins,2,Columbus Blue Jackets,4,home win REG,6.182533438237608
2017020263,C,Anaheim Ducks,0,Tampa Bay Lightning,0,away win REG,4.479150275373722
2017020263,D,Anaheim Ducks,2,Tampa Bay Lightning,0,away win REG,6.016522423288749
2017020263,W,Anaheim Ducks,2,Tampa Bay Lightning,2,away win REG,6.182533438237608
2017020616,C,Boston Bruins,0,Florida Panthers,2,away win REG,4.479150275373722
2017020616,D,Boston Bruins,4,Florida Panthers,2,away win REG,6.016522423288749
2017020616,W,Boston Bruins,2,Florida Panthers,4,away win REG,6.182533438237608
2017020623,C,Dallas Stars,2,New Jersey Devils,0,home win REG,4.479150275373722
2017020623,D,Dallas Stars,6,New Jersey Devils,6,home win REG,6.016522423288749
2017020623,W,Dallas Stars,2,New Jersey Devils,2,home win REG,6.182533438237608
2017020331,C,Arizona Coyotes,2,San Jose Sharks,2,away win REG,4.479150275373722
2017020331,D,Arizona Coyotes,0,San Jose Sharks,2,away win REG,6.016522423288749
2017020331,W,Arizona Coyotes,0,San Jose Sharks,2,away win REG,6.182533438237608
2017020973,C,Minnesota Wild,6,St Louis Blues,2,home win REG,4.479150275373722
2017020973,D,Minnesota Wild,2,St Louis Blues,4,home win REG,6.016522423288749
2017020973,W,Minnesota Wild,4,St Louis Blues,6,home win REG,6.182533438237608
2017020200,C,Ottawa Senators,6,Vegas Golden Knights,0,away win REG,4.479150275373722
2017020200,D,Ottawa Senators,2,Vegas Golden Knights,2,away win REG,6.016522423288749
2017020200,W,Ottawa Senators,4,Vegas Golden Knights,4,away win REG,6.182533438237608
2017021156,C,Florida Panthers,0,Arizona Coyotes,2,home win REG,4.479150275373722
2017021156,D,Florida Panthers,2,Arizona Coyotes,6,home win REG,6.016522423288749
2017021156,W,Florida Panthers,0,Arizona Coyotes,2,home win REG,6.182533438237608
2017020100,C,Chicago Blackhawks,0,Edmonton Oilers,2,away win OT,4.479150275373722
2017020100,D,Chicago Blackhawks,2,Edmonton Oilers,2,away win OT,6.016522423288749
2017020100,W,Chicago Blackhawks,2,Edmonton Oilers,4,away win OT,6.182533438237608
2017020662,C,Buffalo Sabres,0,Columbus Blue Jackets,0,home win REG,4.479150275373722
2017020662,D,Buffalo Sabres,2,Columbus Blue Jackets,0,home win REG,6.016522423288749
2017020662,W,Buffalo Sabres,2,Columbus Blue Jackets,2,home win REG,6.182533438237608
2017020916,C,Chicago Blackhawks,0,Los Angeles Kings,0,away win REG,4.479150275373722
2017020916,D,Chicago Blackhawks,2,Los Angeles Kings,0,away win REG,6.016522423288749
2017020916,W,Chicago Blackhawks,4,Los Angeles Kings,2,away win REG,6.182533438237608
2017020647,C,Columbus Blue Jackets,6,Florida Panthers,2,home win SO,4.479150275373722
2017020647,D,Columbus Blue Jackets,2,Florida Panthers,8,home win SO,6.016522423288749
